,bids_id,condition,hypnosis_depth,procedure,description,session,Visual_lh_delta,Visual_lh_theta,Visual_lh_alpha,Visual_lh_beta,Visual_lh_gamma,Visual_rh_delta,Visual_rh_theta,Visual_rh_alpha,Visual_rh_beta,Visual_rh_gamma,Somatomotor_lh_delta,Somatomotor_lh_theta,Somatomotor_lh_alpha,Somatomotor_lh_beta,Somatomotor_lh_gamma,Somatomotor_rh_delta,Somatomotor_rh_theta,Somatomotor_rh_alpha,Somatomotor_rh_beta,Somatomotor_rh_gamma,DorsalAttention_lh_delta,DorsalAttention_lh_theta,DorsalAttention_lh_alpha,DorsalAttention_lh_beta,DorsalAttention_lh_gamma,DorsalAttention_rh_delta,DorsalAttention_rh_theta,DorsalAttention_rh_alpha,DorsalAttention_rh_beta,DorsalAttention_rh_gamma,VentralAttention_lh_delta,VentralAttention_lh_theta,VentralAttention_lh_alpha,VentralAttention_lh_beta,VentralAttention_lh_gamma,VentralAttention_rh_delta,VentralAttention_rh_theta,VentralAttention_rh_alpha,VentralAttention_rh_beta,VentralAttention_rh_gamma,Limbic_lh_delta,Limbic_lh_theta,Limbic_lh_alpha,Limbic_lh_beta,Limbic_lh_gamma,Limbic_rh_delta,Limbic_rh_theta,Limbic_rh_alpha,Limbic_rh_beta,Limbic_rh_gamma,Frontoparietal_lh_delta,Frontoparietal_lh_theta,Frontoparietal_lh_alpha,Frontoparietal_lh_beta,Frontoparietal_lh_gamma,Frontoparietal_rh_delta,Frontoparietal_rh_theta,Frontoparietal_rh_alpha,Frontoparietal_rh_beta,Frontoparietal_rh_gamma,Default_lh_delta,Default_lh_theta,Default_lh_alpha,Default_lh_beta,Default_lh_gamma,Default_rh_delta,Default_rh_theta,Default_rh_alpha,Default_rh_beta,Default_rh_gamma,Medial_Wall_lh_delta,Medial_Wall_lh_theta,Medial_Wall_lh_alpha,Medial_Wall_lh_beta,Medial_Wall_lh_gamma,Medial_Wall_rh_delta,Medial_Wall_rh_theta,Medial_Wall_rh_alpha,Medial_Wall_rh_beta,Medial_Wall_rh_gamma
63,16,experience4,8.0,confusion,hypnosis,4,4.338527526064979e-25,3.4152194562078857e-25,3.3831241970864757e-25,1.6335116086024055e-25,6.192423724739176e-26,4.660334809617424e-25,3.9959232700115543e-25,3.8592758406486974e-25,1.819056615116662e-25,7.363798518133695e-26,1.4179863492528409e-25,1.1770046440867575e-25,9.2885405469407e-26,4.620590416552507e-26,2.024504178040228e-26,1.5733016588663332e-25,1.3419825771442347e-25,1.1359585511659808e-25,5.958382300266047e-26,2.61731983692019e-26,1.3207010516482194e-24,7.8287954312216e-25,6.737415729418486e-25,3.067629342744731e-25,1.1294564058921986e-25,8.1573638438760275e-25,6.094439759478091e-25,6.285241468155123e-25,2.7886510403975616e-25,1.0609031327360171e-25,4.80018814469106e-25,3.5634719102378538e-25,2.662024275194587e-25,1.227873227013666e-25,5.576276925191409e-26,5.141413487070253e-25,3.97506996346925e-25,2.8684806632147683e-25,1.4157883662990126e-25,6.532797528358203e-26,1.2503750602555466e-24,8.005244566301815e-25,5.5713879545671e-25,3.0744495706213744e-25,1.6268036667048322e-25,9.637212742320131e-25,7.30018158655207e-25,6.015841813055874e-25,2.975200811064754e-25,1.4388503173802195e-25,5.763907519816129e-25,3.5891463093549277e-25,2.859565721610468e-25,1.5312450220849319e-25,7.699974870711848e-26,3.940977123094239e-25,3.1036660227033643e-25,2.4006526081915217e-25,1.4830475828761879e-25,8.315559535867178e-26,7.044746547370638e-25,4.268539742406387e-25,3.2620243767544364e-25,1.7180566492478163e-25,8.195154695833198e-26,5.4432467632615695e-25,3.930789258837938e-25,3.3878362576403837e-25,1.9143420509358557e-25,8.780568838146417e-26,2.0642414517533007e-24,1.3895429471161434e-24,1.0807887553743516e-24,4.859221443248445e-25,2.284397059453088e-25,1.9699420979691703e-24,1.3867799704896646e-24,1.0920416256095572e-24,4.654324203527638e-25,2.0636330108298536e-25
64,17,experience1,0.0,embedded,control,1,5.356311119262428e-25,2.0762947285018543e-25,1.8221442202786745e-25,8.609094635713706e-26,6.508086513745003e-26,9.400381678920303e-25,3.5875565039251617e-25,3.0754815170517217e-25,1.4783771462861887e-25,1.128281904111317e-25,1.5658427246970305e-25,6.936147283911281e-26,5.19164854554424e-26,2.4010497126104863e-26,1.5887501039394267e-26,2.649571389441435e-26,1.527149861292057e-26,1.3238394561511806e-26,7.372434266991792e-27,5.02998513129509e-27,1.1758631794884542e-24,4.398274747854134e-25,4.0468714047008578e-25,1.756327103177731e-25,1.250537435053043e-25,3.639222634684621e-25,1.4190715153706508e-25,1.190939310356762e-25,5.136918514005232e-26,3.515806812098996e-26,1.0533827925913702e-24,3.6756930588899502e-25,2.812104735833876e-25,1.3003639850241032e-25,9.501968385757268e-26,8.450069923398708e-25,3.037919574601345e-25,2.5237084939041435e-25,1.1851469492184925e-25,9.090797297350854e-26,2.8318003102141654e-24,1.0344750474233464e-24,8.092400757605816e-25,3.806734521719464e-25,2.9092924484791346e-25,1.9150089048646324e-24,6.349619281065598e-25,4.9731662872659625e-25,2.3746308537708978e-25,1.9130028987971927e-25,8.69509284405656e-25,3.3723318782287152e-25,2.37796214999016e-25,1.144120018040313e-25,8.343094027642439e-26,1.3913812540127843e-24,4.658079279185147e-25,3.653570634518688e-25,1.7967306033853635e-25,1.5298296101141278e-25,5.590828287190678e-25,2.1364862135048552e-25,1.7612311681081645e-25,8.507455484859303e-26,6.158907266399702e-26,3.621685387213402e-25,1.6385437885428513e-25,1.2429358031017629e-25,6.093579566182036e-26,4.015058790822284e-26,8.618535484010325e-24,3.180666171963859e-24,2.4724108340697216e-24,1.1214674323176671e-24,8.1180641001983905e-25,6.5339435271655896e-24,2.3897840617844808e-24,1.889744104679467e-24,8.646511533453768e-25,6.302810398361408e-25
65,17,experience2,4.0,relaxation,hypnosis,2,1.9192036253489518e-25,1.1057871358533475e-25,9.019562306126632e-26,3.548867473897725e-26,1.8586363880752457e-26,2.5098466483304745e-25,1.3591337667939794e-25,1.162483657427357e-25,4.692210580301865e-26,2.6780038386474e-26,4.5494871780279757e-26,3.215332824402443e-26,2.4572364723813563e-26,1.1538292446507076e-26,4.994323654067022e-27,1.701756394990176e-26,1.1495462851799466e-26,1.0243876864026163e-26,4.7739932086724935e-27,1.9246099794093737e-27,2.6727007349406337e-25,1.5518544449956972e-25,1.4281434788736025e-25,5.199437669629274e-26,2.4222284047624206e-26,9.840192199518036e-26,6.487761081719356e-26,5.841653578573405e-26,2.4668079679055078e-26,9.923171489585627e-27,3.4601535648379323e-25,2.114042329356826e-25,1.634864141413871e-25,6.64945688899007e-26,2.842736877103793e-26,2.3380455698609284e-25,1.4199182763899475e-25,1.1705363062713068e-25,4.63295528101637e-26,2.2021984817431032e-26,1.2147305047128684e-24,6.693954108001229e-25,5.092642253565835e-25,2.0081604293609624e-25,1.0114925667586996e-25,4.1231627802084887e-25,2.2563384793891698e-25,1.8215672820931355e-25,7.185180247001827e-26,3.778213554360717e-26,4.671828019291483e-25,2.7830383363460347e-25,2.0454077968302715e-25,8.782450327993983e-26,3.968638027007259e-26,3.2663554412852907e-25,1.8716773935332408e-25,1.4599873593006683e-25,6.021321789430093e-26,3.003521450113486e-26,1.3996927668821278e-25,7.937301796285706e-26,6.843586731245584e-26,2.843588398657694e-26,1.5284321564222176e-26,2.9078722182383982e-25,1.8178555700218148e-25,1.2886574717174906e-25,5.450482302036725e-26,2.5234727182319952e-26,4.37789445436434e-24,2.481562260694063e-24,1.891133058791018e-24,7.038527916632785e-25,3.150399279740385e-25,3.141158547993351e-24,1.76564811632679e-24,1.3639467570649684e-24,4.985029869875335e-25,2.277863285949281e-25
66,17,experience3,0.0,confusion,control,3,7.720772975828379e-26,5.599168750514035e-26,5.547861629801008e-26,2.5571803152387532e-26,1.3526290022850398e-26,1.2643642615009197e-25,9.00330164810906e-26,8.832698092190435e-26,4.014823847718441e-26,2.2647359308726544e-26,2.166931543286522e-26,1.3279128621186442e-26,1.0663094229800747e-26,5.985242982168597e-27,3.1224281719511267e-27,1.2476170305831772e-26,1.0632418907879831e-26,8.46336785589908e-27,4.9230273140505245e-27,2.4668447581482917e-27,1.2039064715311434e-25,9.089745451620538e-26,8.626224540652426e-26,3.7660650103916444e-26,1.737886351367522e-26,5.833081043479253e-26,4.6469420289212486e-26,4.027435510151827e-26,1.840340601574037e-26,7.796541807934672e-27,7.91102034088023e-26,5.610202970737675e-26,4.8262569060195244e-26,2.513702035405873e-26,1.5308225616240696e-26,8.487838136874374e-26,6.409160696262308e-26,5.439396579634316e-26,2.820116354756678e-26,1.4861984830637267e-26,2.935369891194172e-25,2.203138638692272e-25,1.9911748363583516e-25,8.97971989708181e-26,5.232103278697626e-26,1.6092150170260684e-25,1.1370766222150902e-25,1.0184947062734132e-25,4.813749589963013e-26,2.7796302592879084e-26,8.379260882816977e-26,6.16337450812763e-26,5.356198765732404e-26,2.754390173462178e-26,1.6642153999018522e-26,1.1014497011975748e-25,7.996691829035037e-26,6.878993764109197e-26,3.201643874979956e-26,1.6633174471164785e-26,7.74387225170777e-26,5.391154681097367e-26,5.181129208684577e-26,2.4956611987454219e-26,1.3043498707202408e-26,7.508057269243159e-26,5.845677129486957e-26,4.799771411874723e-26,2.322734958652887e-26,1.322746738567561e-26,8.63800514498157e-25,6.139106026672445e-25,5.320551843724276e-25,2.468531959481075e-25,1.3748450884946935e-25,6.6117754085185945e-25,4.598152903790757e-25,4.0659685120088e-25,1.8868850637952825e-25,1.0474672849404727e-25
67,17,experience4,0.0,whitenoise,hypnosis,4,1.2755213750431752e-24,7.465591769359433e-25,4.841388822264524e-25,2.053868227931364e-25,1.025406358785508e-25,2.042584842517212e-24,1.1945663780011203e-24,7.8432058257251505e-25,3.3454512223888374e-25,1.7773316637954602e-25,3.1999883375176243e-25,1.3925899631444517e-25,9.306914124663408e-26,4.3750216680789016e-26,2.5412526018959295e-26,4.780099276728085e-26,2.9668193330236543e-26,2.090855687178039e-26,1.0714441856225992e-26,6.437084936363285e-27,2.9724875797637806e-24,1.619910297892754e-24,1.072761427865386e-24,4.698151117138533e-25,2.4555512732135205e-25,1.0267827328769642e-24,4.863719301342513e-25,3.089664098446219e-25,1.3225953114205284e-25,7.349086619173972e-26,2.8116761244507457e-24,1.1864889856869942e-24,7.525134492967521e-25,3.358141859095203e-25,1.9322109121817668e-25,2.1150251655404003e-24,1.150976319856519e-24,7.140360529517384e-25,3.1762326391269605e-25,1.7198054579119023e-25,7.01601378887438e-24,3.4303811140919365e-24,2.156427262521279e-24,9.201166568892682e-25,5.001206551683653e-25,5.504141962822875e-24,2.6442188301678702e-24,1.6569753646600274e-24,7.183621860012521e-25,4.029130353571433e-25,1.910267806161488e-24,7.892601512534155e-25,4.884392867041813e-25,2.205692305077301e-25,1.3109607984077872e-25,3.754437205521003e-24,1.8295266672575542e-24,1.1664160752709081e-24,5.046742455890271e-25,2.860179006925361e-25,1.4082071432544484e-24,7.543249312169069e-25,5.095830814261287e-25,2.142284950903429e-25,1.1058673627730589e-25,5.801325791184268e-25,2.604246337728882e-25,1.6688263682824443e-25,8.295293207059181e-26,4.993914783889778e-26,2.0887873288884506e-23,9.7571246184285e-24,5.974008764964547e-24,2.6077769580593364e-24,1.4370659965183307e-24,1.62958909928468e-23,7.676661345660728e-24,4.675204633416084e-24,2.037314716042716e-24,1.1358067537517372e-24
68,18,experience1,1.0,embedded,control,1,8.36117515476967e-26,3.742887212629315e-26,3.2511113993213275e-26,2.339563913349952e-26,1.762804522638727e-26,2.1293124135281505e-25,6.905783914671767e-26,4.3510879287543237e-26,2.7385306652611327e-26,1.9801115942282174e-26,2.164667267689724e-26,7.258265222564447e-27,4.923913941630478e-27,2.902239821080716e-27,2.169378949159075e-27,5.289262023869632e-26,1.6798651838194576e-26,1.0598611722832371e-26,6.813897784321489e-27,4.8946607007957745e-27,3.3287501363884925e-25,1.3079203252018095e-25,1.0622067416484989e-25,7.289632909932202e-26,5.428667564212996e-26,2.664895065123702e-25,8.976161638379075e-26,5.854182733001891e-26,3.803909319372721e-26,2.775679262501844e-26,4.691581958013766e-25,1.4352489611775096e-25,7.688851509015185e-26,4.979850818557584e-26,3.684073260558411e-26,3.908611522516685e-25,1.3926211062882496e-25,1.0093174501401356e-25,6.756375999600231e-26,5.197020166486856e-26,1.3325140870736651e-24,4.147187378738535e-25,2.3199940726701506e-25,1.4990728798438198e-25,1.1106657855026709e-25,1.4885106403902972e-24,4.51754446173417e-25,2.3793458874037738e-25,1.5156823831752342e-25,1.1003249529715634e-25,4.8529727769468695e-25,1.5621195396551597e-25,9.206719059015088e-26,5.831950865456526e-26,4.197328495318951e-26,5.9878907977102705e-25,1.8453970567230889e-25,9.792847589987659e-26,6.324087564762869e-26,4.701231147253958e-26,1.5351370726258254e-25,5.880498277586288e-26,4.679517287399522e-26,3.1797544301541227e-26,2.3722804655806152e-26,3.5472416338359016e-25,1.1611334647073443e-25,6.647600524692547e-26,4.0915135897465276e-26,3.163321228779355e-26,9.706153089220625e-24,2.9622657534005333e-24,1.5306692685991319e-24,9.59845597456981e-25,7.00525576571389e-25,1.0140093057328693e-23,3.104070054076821e-24,1.601925465302198e-24,1.0000989879032714e-24,7.245553477067813e-25
69,18,experience2,2.0,confusion,hypnosis,2,8.813304855029763e-26,5.424539754605607e-26,4.99350179738349e-26,4.206535009078639e-26,3.531380564320438e-26,4.6801210183050684e-26,2.793251924293161e-26,2.574299376647833e-26,2.2073984874727255e-26,1.814644407708754e-26,6.039490842834895e-27,3.999946095575238e-27,3.3887404075759216e-27,2.7417152856081723e-27,2.2553433002771103e-27,1.2763811312803258e-26,7.708165652570267e-27,7.141794449476105e-27,5.7285935059461216e-27,4.7946551847452375e-27,2.727007640196572e-25,1.7637543925347047e-25,1.5989662676771679e-25,1.3238826457611622e-25,1.1193953651833203e-25,1.0929748510015296e-25,6.952434571702101e-26,6.365180980882079e-26,5.045250465842287e-26,4.1872087108186105e-26,6.230142620947096e-26,4.0021740906963206e-26,3.4004912680586127e-26,2.802224981981448e-26,2.3399951905210064e-26,2.035667785823816e-25,1.3353184363655529e-25,1.1816873664916431e-25,9.700969987128268e-26,8.189658185320008e-26,2.851077375201533e-25,1.864440549179016e-25,1.6393893105006162e-25,1.365719490737244e-25,1.144374316133609e-25,2.0605977268861405e-25,1.2988089909944217e-25,1.1077968341759984e-25,9.293554436258164e-26,7.691010226757903e-26,5.748226170979134e-26,3.503718496506696e-26,3.027280148761302e-26,2.673132073609805e-26,2.238213599250777e-26,8.095237680041589e-26,5.317144351444894e-26,4.454625695680401e-26,3.7008590165376696e-26,3.083164761266624e-26,1.1952794901462845e-25,7.658006635831778e-26,6.976566602060791e-26,5.755914517132641e-26,4.8867485733099487e-26,2.9734386192245864e-26,2.0516473873845503e-26,1.9550089579773464e-26,1.518064288750843e-26,1.221129499704656e-26,1.0217698266340076e-24,6.7491604600493355e-25,5.6151853937639325e-25,4.621085221995354e-25,3.809793212666137e-25,9.852546387170151e-25,6.462552781990371e-25,5.4022372392941365e-25,4.457008808166089e-25,3.656191198736579e-25
70,18,experience3,3.0,relaxation,control,3,4.563523340115731e-25,8.488339787590397e-26,6.803501918177548e-26,5.412648841634566e-26,6.033500757672826e-26,2.2186164548439787e-25,5.066753472460302e-26,3.265565093826653e-26,2.576432818963016e-26,2.3804813197011606e-26,6.953249242316179e-26,7.365070477661298e-27,6.512150264591447e-27,4.570443848287004e-27,6.18406264871961e-27,7.357691853076655e-26,1.341434880359084e-26,1.0979399304368423e-26,6.986753052607033e-27,6.784268101484425e-27,1.680766442800538e-24,2.3238653901133096e-25,1.9908301700762388e-25,1.5153301154092518e-25,1.8215921973813205e-25,9.206802371366495e-25,1.0148771588805376e-25,1.0734771329432275e-25,6.257382251951518e-26,7.97499703363261e-26,1.1691316099925012e-24,8.488775887734397e-26,7.12889080095907e-26,5.827896576378828e-26,8.470379726944153e-26,1.9988282530169913e-24,2.1345256694808563e-25,1.8303453317796784e-25,1.4664735610744263e-25,1.9973921468448155e-25,3.834395518840942e-24,3.212472527093856e-25,2.6762483083953954e-25,2.1477995290890825e-25,3.123662195995715e-25,3.4659915330214954e-24,2.6424483022804955e-25,2.0532886431204768e-25,1.7108740199780972e-25,2.4857434119621817e-25,5.717652805172488e-25,7.257876579794778e-26,5.397466325482098e-26,4.329319955970181e-26,4.256245770857334e-26,1.561717936742667e-24,1.1919925648671353e-25,9.533804835079084e-26,7.488389692175033e-26,1.0833616134768435e-25,6.117888580306755e-25,9.661163904605012e-26,8.067486586452713e-26,5.971351607413862e-26,6.621974150249246e-26,7.8463150747724945e-25,7.565487857442503e-26,5.620749978713787e-26,3.996693855420772e-26,7.139351572074523e-26,2.2933216832799636e-23,1.5562359181864114e-24,1.2614597463982144e-24,1.0289478141166047e-24,1.6353095170439243e-24,2.151560275023867e-23,1.4895706493390846e-24,1.1899209695692224e-24,9.696593704974588e-25,1.4845744149373239e-24
71,18,experience4,1.0,whitenoise,hypnosis,4,6.599402942592625e-26,4.911595329153136e-26,4.311436695731207e-26,3.16779023695985e-26,2.86690816488051e-26,3.726565530525051e-26,2.5882627931407875e-26,2.417361517627347e-26,1.6553179207418912e-26,1.4924999713801952e-26,5.6996130169439346e-27,3.88070705034944e-27,3.5010755858050096e-27,2.5510435495491484e-27,2.1685062960037777e-27,1.1142320871583672e-26,7.122403528703783e-27,8.314074560456821e-27,4.8156094312095175e-27,3.94686393068474e-27,1.7771799085663078e-25,1.3664169336919894e-25,1.1936628161762371e-25,9.52885437239316e-26,8.551935547262941e-26,1.1402711539593938e-25,6.941934618082836e-26,8.520370965258973e-26,4.193154658211116e-26,3.110974731466654e-26,4.404435325305801e-26,2.968732702469596e-26,2.670991887548117e-26,2.085142369836892e-26,1.897795693337404e-26,1.4061518720572691e-25,1.0556967795280869e-25,8.89439770294288e-26,6.976709993375242e-26,6.253246949612543e-26,1.9788776745605976e-25,1.4309939343506857e-25,1.224122123458469e-25,9.744895815920398e-26,8.840968767491194e-26,1.5063373376448271e-25,1.0017246712421688e-25,8.676502538091371e-26,6.525412752063526e-26,5.864619801377118e-26,4.096465818977546e-26,2.5002962765591415e-26,2.520703084406522e-26,1.9305185151204206e-26,1.8162723677242887e-26,5.796471399683792e-26,4.07795716238338e-26,3.48189810515151e-26,2.781309867799339e-26,2.515578943352584e-26,8.17297263454365e-26,6.059545439484755e-26,5.53324023836004e-26,4.343842937723633e-26,3.866266940041481e-26,2.099663211091147e-26,1.6016437962329602e-26,1.547363396481917e-26,1.0757713888349675e-26,9.687800745218671e-27,7.378083709897015e-25,4.766332414145858e-25,4.155193789884493e-25,3.2543001282772577e-25,2.9476914149459705e-25,7.011076916635973e-25,4.548746790026348e-25,4.149520726458181e-25,3.133520420838812e-25,2.816698813782403e-25
72,19,experience1,6.0,whitenoise,hypnosis,1,6.980338895535376e-26,3.869363156101063e-26,3.189638229407061e-26,2.665775619973617e-26,2.1795806720361508e-26,5.925603458086216e-26,3.123644603409356e-26,2.3686166273159487e-26,1.91122206847515e-26,1.6288622760057638e-26,4.301547205182903e-26,2.319643555446265e-26,1.818176022870609e-26,1.498040438953885e-26,1.2939027485322955e-26,5.474134400556746e-26,2.6976135832102637e-26,2.4715973474533195e-26,1.7522269125185316e-26,1.4912246639189962e-26,1.3343206135214894e-25,7.901783544328408e-26,7.766330307890932e-26,4.559698483082805e-26,3.698161579953419e-26,2.0185529951275849e-25,1.0909702363002144e-25,9.55284952191966e-26,7.288410053064191e-26,5.994283253984492e-26,2.6647142915715632e-25,1.3634818464526146e-25,8.951298402800891e-26,7.805752034549571e-26,7.041204113890795e-26,2.1104425975571827e-25,9.851171753495888e-26,7.029330495559269e-26,6.032341725713585e-26,5.247503569764292e-26,3.143387539901841e-25,1.550639244092125e-25,1.1155079485234196e-25,1.0344580219955883e-25,8.814804613333963e-26,9.410255703568316e-25,4.426031403690963e-25,2.8911257146781494e-25,2.6023461836933557e-25,2.396085228903711e-25,3.672498733397905e-26,2.003839227952831e-26,1.6511186252975602e-26,1.4661194520259284e-26,1.2039322431313656e-26,4.0222625887531264e-25,1.8929328535647685e-25,1.2703224715168682e-25,1.187518256634016e-25,1.0526365505547674e-25,2.3144538786750222e-26,1.5004140564809812e-26,1.344915372442125e-26,1.0646640440967704e-26,8.082886937234156e-27,1.2193038892234087e-25,5.915023558154027e-26,4.155164504262822e-26,3.4517748588306897e-26,3.071534460941429e-26,3.4532812709719175e-24,1.6397220392673686e-24,1.0823919581487134e-24,9.606051093374326e-25,8.628745311534494e-25,3.749066138896858e-24,1.7503897992241084e-24,1.1443571368441716e-24,1.0207730459028055e-24,9.148498505064512e-25
73,19,experience2,3.0,embedded,control,2,3.094556021312084e-25,1.0612817954368284e-25,9.090475127942948e-26,7.104987459930469e-26,4.6472524044272855e-26,1.5540822215944507e-25,5.954572421716921e-26,5.212141648125522e-26,3.8228660602381343e-26,2.450905033265994e-26,4.577840733714974e-26,2.4585761468441966e-26,2.111778464838038e-26,1.5763922200888996e-26,1.0148923630643075e-26,8.894043421040694e-26,3.307003703600718e-26,2.9620002624614566e-26,2.173077104374019e-26,1.413547788482523e-26,1.4128242048223514e-25,6.172073206128055e-26,5.0504581402086896e-26,3.8591701923017647e-26,2.427759429666542e-26,7.303425891788197e-25,2.319580026331839e-25,2.055296801260649e-25,1.625567147906469e-25,1.0294306064729998e-25,2.384081720054959e-25,1.0050607303531682e-25,8.264579668209724e-26,6.514268354287182e-26,4.3122627287216696e-26,5.3364302829390165e-25,1.6452714811629358e-25,1.4176322628347112e-25,1.1046361114036855e-25,6.905498087731246e-26,1.4122828046719131e-24,4.174094138579656e-25,3.718201353097165e-25,2.9220239432164946e-25,1.8498834964607853e-25,1.1794208807480818e-24,4.218171155353645e-25,3.5552424215758905e-25,2.7835540066392205e-25,1.7974143612484201e-25,1.7008949761290856e-25,5.795686891524532e-26,5.1139227454217644e-26,3.9245809812011516e-26,2.518476406775197e-26,8.612864719904525e-25,2.7575515491562483e-25,2.3792541531597804e-25,1.930611184543882e-25,1.2392339501111386e-25,1.1991785757874832e-25,4.168134432542629e-26,4.069436488426627e-26,3.3341978711325787e-26,2.201296448444248e-26,7.676598576715375e-26,3.3780604438420886e-26,2.799872302685722e-26,2.2229783489506238e-26,1.5145479838881364e-26,5.6821382807360735e-24,1.8357876848762202e-24,1.570518015850822e-24,1.23211498416871e-24,7.8000153879423815e-25,5.32993463551206e-24,1.67065944566629e-24,1.4152420016410603e-24,1.118178604909369e-24,7.1055730581453375e-25
74,19,experience3,5.0,relaxation,control,3,5.961139301081675e-25,2.189820185977644e-25,1.1442550962161765e-25,8.952154411429875e-26,8.612495655651735e-26,3.790605791648048e-25,1.383909560023228e-25,7.067509491379764e-26,5.615328710228666e-26,5.550950770456313e-26,1.8129912365477438e-25,6.677988025671479e-26,3.798213692725108e-26,3.004666819414073e-26,3.0385035334101097e-26,2.208082413967487e-25,8.248933784357779e-26,4.976196110062135e-26,3.6169971983357525e-26,3.467673025596936e-26,5.44820025448443e-25,2.044196587457577e-25,1.3201076207472714e-25,8.897941335282977e-26,8.193036885549909e-26,1.5821180893950428e-24,5.719344578297717e-25,3.3372796932593584e-25,2.3331810431089564e-25,2.254009251998717e-25,9.169788730048098e-25,3.325811658068827e-25,1.7435460555162326e-25,1.410856750235755e-25,1.438456045626447e-25,8.136953980558629e-25,2.9661699034941517e-25,1.6546220233488066e-25,1.2132044902551171e-25,1.1491180136270692e-25,2.212213393435594e-24,8.0801555117662505e-25,4.23170758176646e-25,3.1493409636211284e-25,2.9947519246183508e-25,3.671487521098449e-24,1.292636390004338e-24,6.600145675002399e-25,5.431823220342556e-25,5.5069109560001105e-25,2.8179185336174678e-25,1.0230902528890868e-25,5.468673653858934e-26,4.064463415930848e-26,3.8534889486993917e-26,1.820854462882849e-24,6.451528507301284e-25,3.342226876556429e-25,2.67359093024694e-25,2.631817750041304e-25,9.655019626770338e-26,4.391123030971036e-26,2.8887645603453166e-26,1.8978735817335614e-26,1.548279846841248e-26,3.009651198265408e-25,1.1493130862006342e-25,6.894554848831632e-26,5.134985721254995e-26,4.985636996205866e-26,1.2964982272995444e-23,4.630486910224399e-24,2.391140711350012e-24,1.879494308744105e-24,1.8570384706347984e-24,1.1495925219300757e-23,4.164409268803802e-24,2.2009704319437094e-24,1.717366064771194e-24,1.6741850732822927e-24
